COMPONENT Arsenic (aerosol), day
STATION ELEFSINA
20120516 00:00,-9999,0
20120517 00:00,-9999,0
20120518 00:00,-9999,0
20120519 00:00,-9999,0
20120520 00:00,-9999,0
20120521 00:00,-9999,0
20120522 00:00,-9999,0
20120523 00:00,-9999,0
20120524 00:00,-9999,0
20120525 00:00,-9999,0
20120526 00:00,-9999,0
20120527 00:00,-9999,0
20120528 00:00,-9999,0
20120529 00:00,-9999,0
20120530 00:00,-9999,0
20120531 00:00,-9999,0
20120601 00:00,-9999,0
20120602 00:00,-9999,0
20120603 00:00,-9999,0
20120604 00:00,-9999,0
20120605 00:00,-9999,0
20120606 00:00,-9999,0
20120607 00:00,-9999,0
20120608 00:00,-9999,0
20120609 00:00,-9999,0
20120610 00:00,-9999,0
20120611 00:00,-9999,0
20120612 00:00,-9999,0
20120613 00:00,-9999,0
20120614 00:00,-9999,0
20120615 00:00,-9999,0
20120616 00:00,-9999,0
20120617 00:00,-9999,0
20120618 00:00,-9999,0
20120619 00:00,-9999,0
20120620 00:00,-9999,0
20120621 00:00,-9999,0
20120622 00:00,-9999,0
20120623 00:00,-9999,0
20120624 00:00,-9999,0
20120625 00:00,-9999,0
20120626 00:00,-9999,0
20120627 00:00,0.025,3
20120628 00:00,-9999,0
20120629 00:00,0.700,1
20120630 00:00,-9999,0
20120701 00:00,1.900,1
20120702 00:00,-9999,0
20120703 00:00,0.025,3
20120704 00:00,-9999,0
20120705 00:00,0.400,1
20120706 00:00,-9999,0
20120707 00:00,0.500,1
20120708 00:00,-9999,0
20120709 00:00,2.500,1
20120710 00:00,-9999,0
20120711 00:00,0.025,3
20120712 00:00,-9999,0
20120713 00:00,3.300,1
20120714 00:00,-9999,0
20120715 00:00,0.025,3
20120716 00:00,-9999,0
20120717 00:00,6.700,1
20120718 00:00,-9999,0
20120719 00:00,0.600,1
20120720 00:00,-9999,0
20120721 00:00,-9999,0
20120722 00:00,-9999,0
20120723 00:00,-9999,0
20120724 00:00,-9999,0
20120725 00:00,-9999,0
20120726 00:00,-9999,0
20120727 00:00,-9999,0
20120728 00:00,-9999,0
20120729 00:00,-9999,0
20120730 00:00,-9999,0
20120731 00:00,-9999,0
20120801 00:00,-9999,0
20120802 00:00,-9999,0
20120803 00:00,-9999,0
20120804 00:00,-9999,0
20120805 00:00,-9999,0
20120806 00:00,-9999,0
20120807 00:00,-9999,0
20120808 00:00,-9999,0
20120809 00:00,-9999,0
20120810 00:00,-9999,0
20120811 00:00,-9999,0
20120812 00:00,-9999,0
20120813 00:00,-9999,0
20120814 00:00,1.900,1
20120815 00:00,-9999,0
20120816 00:00,0.025,3
20120817 00:00,-9999,0
20120818 00:00,1.000,1
20120819 00:00,-9999,0
20120820 00:00,0.025,3
20120821 00:00,-9999,0
20120822 00:00,0.800,1
20120823 00:00,-9999,0
20120824 00:00,0.500,1
20120825 00:00,-9999,0
20120826 00:00,1.700,1
20120827 00:00,-9999,0
20120828 00:00,1.100,1
20120829 00:00,-9999,0
20120830 00:00,2.100,1
20120831 00:00,-9999,0
20120901 00:00,0.500,1
20120902 00:00,-9999,0
20120903 00:00,1.700,1
20120904 00:00,-9999,0
20120905 00:00,0.700,1
20120906 00:00,-9999,0
20120907 00:00,2.300,1
20120908 00:00,-9999,0
20120909 00:00,0.600,1
20120910 00:00,-9999,0
20120911 00:00,4.000,1
20120912 00:00,-9999,0
20120913 00:00,-9999,0
20120914 00:00,-9999,0
20120915 00:00,-9999,0
20120916 00:00,-9999,0
20120917 00:00,-9999,0
20120918 00:00,-9999,0
20120919 00:00,-9999,0
20120920 00:00,0.300,1
20120921 00:00,0.100,1
20120922 00:00,1.000,1
20120923 00:00,1.000,1
20120924 00:00,0.900,1
20120925 00:00,2.200,1
20120926 00:00,0.200,1
20120927 00:00,0.300,1
20120928 00:00,0.800,1
20120929 00:00,1.900,1
20120930 00:00,1.300,1
20121001 00:00,0.600,1
20121002 00:00,2.500,1
20121003 00:00,1.700,1
20121004 00:00,2.200,1
20121005 00:00,-9999,0
20121006 00:00,-9999,0
20121007 00:00,-9999,0
20121008 00:00,-9999,0
20121009 00:00,-9999,0
20121010 00:00,-9999,0
20121011 00:00,-9999,0
20121012 00:00,-9999,0
20121013 00:00,-9999,0
20121014 00:00,-9999,0
20121015 00:00,-9999,0
20121016 00:00,-9999,0
20121017 00:00,-9999,0
20121018 00:00,-9999,0
20121019 00:00,-9999,0
20121020 00:00,-9999,0
20121021 00:00,-9999,0
20121022 00:00,-9999,0
20121023 00:00,-9999,0
20121024 00:00,-9999,0
20121025 00:00,-9999,0
20121026 00:00,-9999,0
20121027 00:00,-9999,0
20121028 00:00,-9999,0
20121029 00:00,-9999,0
20121030 00:00,-9999,0
20121031 00:00,-9999,0
20121101 00:00,-9999,0
20121102 00:00,-9999,0
20121103 00:00,-9999,0
20121104 00:00,-9999,0
20121105 00:00,-9999,0
20121106 00:00,-9999,0
20121107 00:00,-9999,0
20121108 00:00,-9999,0
20121109 00:00,-9999,0
20121110 00:00,-9999,0
20121111 00:00,-9999,0
20121112 00:00,-9999,0
20121113 00:00,-9999,0
20121114 00:00,-9999,0
20121115 00:00,-9999,0
20121116 00:00,-9999,0
20121117 00:00,-9999,0
20121118 00:00,-9999,0
20121119 00:00,-9999,0
20121120 00:00,-9999,0
20121121 00:00,-9999,0
20121122 00:00,-9999,0
20121123 00:00,-9999,0
20121124 00:00,-9999,0
20121125 00:00,-9999,0
20121126 00:00,-9999,0
20121127 00:00,-9999,0
20121128 00:00,3.900,1
20121129 00:00,2.100,1
20121130 00:00,2.300,1
20121201 00:00,0.025,3
20121202 00:00,0.800,1
20121203 00:00,0.300,1
20121204 00:00,0.300,1
20121205 00:00,2.200,1
20121206 00:00,1.600,1
20121207 00:00,1.500,1
20121208 00:00,2.400,1
20121209 00:00,1.100,1
20121210 00:00,0.600,1
20121211 00:00,1.000,1
20121212 00:00,0.025,3
20121213 00:00,-9999,0
20121214 00:00,1.500,1
20121215 00:00,-9999,0
20121216 00:00,-9999,0
20121217 00:00,2.200,1
20121218 00:00,1.100,1
20121219 00:00,0.200,1
20121220 00:00,1.800,1
20121221 00:00,0.025,3
20121222 00:00,1.100,1
20121223 00:00,2.500,1
20121224 00:00,3.100,1
20121225 00:00,-9999,0
20121226 00:00,0.025,3
20121227 00:00,3.200,1
20121228 00:00,0.025,3
20121229 00:00,-9999,0
20121230 00:00,-9999,0
20121231 00:00,-9999,0
